By 2179, weather ,,,2179
By 2180, weather ,,,2180
By 2181, weather ,,,2181
By 2182, weather ,,,2182
By 2183, weather ,,,2183
By 2184, weather ,,,2184
By 2185, weather ,,,2185
By 2186, weather ,,,2186
By 2187, weather ,,,2187
By 2188, weather ,,,2188
By 2189, weather ,,,2189
By 2190, weather ,,,2190
By 2191, weather ,,,2191
By 2192, weather ,,,2192
By 2193, weather ,,,2193
By 2194, weather ,,,2194
By 2195, weather ,,,2195
By 2196, weather ,,,2196
By 2197, weather ,,,2197
By 2198, weather ,,,2198
By 2199, weather ,,,2199
By 2200, weather ,,,2200
Today, in 1950, literature ,,,1950
Today, in 1951, literature ,,,1951
Today, in 1952, literature ,,,1952
Today, in 1953, literature ,,,1953
Today, in 1954, literature ,,,1954
Today, in 1955, literature ,,,1955
Today, in 1956, literature ,,,1956
Today, in 1957, literature ,,,1957
Today, in 1958, literature ,,,1958
Today, in 1959, literature ,,,1959
Today, in 1960, literature ,,,1960
Today, in 1961, literature ,,,1961
Today, in 1962, literature ,,,1962
Today, in 1963, literature ,,,1963
Today, in 1964, literature ,,,1964
Today, in 1965, literature ,,,1965
Today, in 1966, literature ,,,1966
Today, in 1967, literature ,,,1967
Today, in 1968, literature ,,,1968
Today, in 1969, literature ,,,1969
Today, in 1970, literature ,,,1970
Today, in 1971, literature ,,,1971
Today, in 1972, literature ,,,1972
Today, in 1973, literature ,,,1973
Today, in 1974, literature ,,,1974
Today, in 1975, literature ,,,1975
Today, in 1976, literature ,,,1976
Today, in 1977, literature ,,,1977
Today, in 1978, literature ,,,1978
Today, in 1979, literature ,,,1979
Today, in 1980, literature ,,,1980
Today, in 1981, literature ,,,1981
Today, in 1982, literature ,,,1982
Today, in 1983, literature ,,,1983
Today, in 1984, literature ,,,1984
Today, in 1985, literature ,,,1985
Today, in 1986, literature ,,,1986
Today, in 1987, literature ,,,1987
Today, in 1988, literature ,,,1988
Today, in 1989, literature ,,,1989
Today, in 1990, literature ,,,1990
Today, in 1991, literature ,,,1991
Today, in 1992, literature ,,,1992
Today, in 1993, literature ,,,1993
Today, in 1994, literature ,,,1994
Today, in 1995, literature ,,,1995
Today, in 1996, literature ,,,1996
Today, in 1997, literature ,,,1997
Today, in 1998, literature ,,,1998
Today, in 1999, literature ,,,1999
Today, in 2000, literature ,,,2000
Today, in 2001, literature ,,,2001
Today, in 2002, literature ,,,2002
Today, in 2003, literature ,,,2003
Today, in 2004, literature ,,,2004
Today, in 2005, literature ,,,2005
Today, in 2006, literature ,,,2006
Today, in 2007, literature ,,,2007
Today, in 2008, literature ,,,2008
Today, in 2009, literature ,,,2009
Today, in 2010, literature ,,,2010
Today, in 2011, literature ,,,2011
Today, in 2012, literature ,,,2012
Today, in 2013, literature ,,,2013
Today, in 2014, literature ,,,2014
Today, in 2015, literature ,,,2015
Today, in 2016, literature ,,,2016
Today, in 2017, literature ,,,2017
Today, in 2018, literature ,,,2018
Today, in 2019, literature ,,,2019
Today, in 2020, literature ,,,2020
Today, in 2021, literature ,,,2021
Today, in 2022, literature ,,,2022
Today, in 2023, literature ,,,2023
Today, in 2024, literature ,,,2024
Today, in 2025, literature ,,,2025
Today, in 2026, literature ,,,2026
Today, in 2027, literature ,,,2027
Today, in 2028, literature ,,,2028
Today, in 2029, literature ,,,2029
Today, in 2030, literature ,,,2030
Today, in 2031, literature ,,,2031
Today, in 2032, literature ,,,2032
Today, in 2033, literature ,,,2033
Today, in 2034, literature ,,,2034
Today, in 2035, literature ,,,2035
Today, in 2036, literature ,,,2036
Today, in 2037, literature ,,,2037
Today, in 2038, literature ,,,2038
Today, in 2039, literature ,,,2039
Today, in 2040, literature ,,,2040
Today, in 2041, literature ,,,2041
Today, in 2042, literature ,,,2042
Today, in 2043, literature ,,,2043
Today, in 2044, literature ,,,2044
Today, in 2045, literature ,,,2045
Today, in 2046, literature ,,,2046
Today, in 2047, literature ,,,2047
Today, in 2048, literature ,,,2048
Today, in 2049, literature ,,,2049
Today, in 2050, literature ,,,2050
Today, in 2051, literature ,,,2051
Today, in 2052, literature ,,,2052
Today, in 2053, literature ,,,2053
Today, in 2054, literature ,,,2054
Today, in 2055, literature ,,,2055
Today, in 2056, literature ,,,2056
Today, in 2057, literature ,,,2057
Today, in 2058, literature ,,,2058
Today, in 2059, literature ,,,2059
Today, in 2060, literature ,,,2060
Today, in 2061, literature ,,,2061
Today, in 2062, literature ,,,2062
Today, in 2063, literature ,,,2063
Today, in 2064, literature ,,,2064
Today, in 2065, literature ,,,2065
Today, in 2066, literature ,,,2066
Today, in 2067, literature ,,,2067
Today, in 2068, literature ,,,2068
Today, in 2069, literature ,,,2069
Today, in 2070, literature ,,,2070
Today, in 2071, literature ,,,2071
Today, in 2072, literature ,,,2072
Today, in 2073, literature ,,,2073
Today, in 2074, literature ,,,2074
Today, in 2075, literature ,,,2075
Today, in 2076, literature ,,,2076
Today, in 2077, literature ,,,2077
Today, in 2078, literature ,,,2078
Today, in 2079, literature ,,,2079
Today, in 2080, literature ,,,2080
Today, in 2081, literature ,,,2081
Today, in 2082, literature ,,,2082
Today, in 2083, literature ,,,2083
Today, in 2084, literature ,,,2084
Today, in 2085, literature ,,,2085
Today, in 2086, literature ,,,2086
Today, in 2087, literature ,,,2087
Today, in 2088, literature ,,,2088
Today, in 2089, literature ,,,2089
Today, in 2090, literature ,,,2090
Today, in 2091, literature ,,,2091
Today, in 2092, literature ,,,2092
Today, in 2093, literature ,,,2093
Today, in 2094, literature ,,,2094
Today, in 2095, literature ,,,2095
Today, in 2096, literature ,,,2096
Today, in 2097, literature ,,,2097
Today, in 2098, literature ,,,2098
Today, in 2099, literature ,,,2099
Today, in 2100, literature ,,,2100
Today, in 2101, literature ,,,2101
Today, in 2102, literature ,,,2102
Today, in 2103, literature ,,,2103
Today, in 2104, literature ,,,2104
Today, in 2105, literature ,,,2105
Today, in 2106, literature ,,,2106
Today, in 2107, literature ,,,2107
Today, in 2108, literature ,,,2108
Today, in 2109, literature ,,,2109
Today, in 2110, literature ,,,2110
Today, in 2111, literature ,,,2111
Today, in 2112, literature ,,,2112
Today, in 2113, literature ,,,2113
Today, in 2114, literature ,,,2114
Today, in 2115, literature ,,,2115
Today, in 2116, literature ,,,2116
Today, in 2117, literature ,,,2117
Today, in 2118, literature ,,,2118
Today, in 2119, literature ,,,2119
Today, in 2120, literature ,,,2120
Today, in 2121, literature ,,,2121
Today, in 2122, literature ,,,2122
Today, in 2123, literature ,,,2123
Today, in 2124, literature ,,,2124
Today, in 2125, literature ,,,2125
Today, in 2126, literature ,,,2126
Today, in 2127, literature ,,,2127
Today, in 2128, literature ,,,2128
Today, in 2129, literature ,,,2129
Today, in 2130, literature ,,,2130
Today, in 2131, literature ,,,2131
Today, in 2132, literature ,,,2132
Today, in 2133, literature ,,,2133
Today, in 2134, literature ,,,2134
Today, in 2135, literature ,,,2135
Today, in 2136, literature ,,,2136
Today, in 2137, literature ,,,2137
Today, in 2138, literature ,,,2138
Today, in 2139, literature ,,,2139
Today, in 2140, literature ,,,2140
Today, in 2141, literature ,,,2141
Today, in 2142, literature ,,,2142
Today, in 2143, literature ,,,2143
Today, in 2144, literature ,,,2144
Today, in 2145, literature ,,,2145
Today, in 2146, literature ,,,2146
Today, in 2147, literature ,,,2147
Today, in 2148, literature ,,,2148
Today, in 2149, literature ,,,2149
Today, in 2150, literature ,,,2150
Today, in 2151, literature ,,,2151
Today, in 2152, literature ,,,2152
Today, in 2153, literature ,,,2153
Today, in 2154, literature ,,,2154
Today, in 2155, literature ,,,2155
Today, in 2156, literature ,,,2156
Today, in 2157, literature ,,,2157
Today, in 2158, literature ,,,2158
Today, in 2159, literature ,,,2159
Today, in 2160, literature ,,,2160
Today, in 2161, literature ,,,2161
Today, in 2162, literature ,,,2162
Today, in 2163, literature ,,,2163
Today, in 2164, literature ,,,2164
Today, in 2165, literature ,,,2165
Today, in 2166, literature ,,,2166
Today, in 2167, literature ,,,2167
Today, in 2168, literature ,,,2168
Today, in 2169, literature ,,,2169
Today, in 2170, literature ,,,2170
Today, in 2171, literature ,,,2171
Today, in 2172, literature ,,,2172
Today, in 2173, literature ,,,2173
Today, in 2174, literature ,,,2174
Today, in 2175, literature ,,,2175
Today, in 2176, literature ,,,2176
Today, in 2177, literature ,,,2177
Today, in 2178, literature ,,,2178
Today, in 2179, literature ,,,2179
Today, in 2180, literature ,,,2180
Today, in 2181, literature ,,,2181
Today, in 2182, literature ,,,2182
Today, in 2183, literature ,,,2183
Today, in 2184, literature ,,,2184
Today, in 2185, literature ,,,2185
Today, in 2186, literature ,,,2186
Today, in 2187, literature ,,,2187
Today, in 2188, literature ,,,2188
Today, in 2189, literature ,,,2189
Today, in 2190, literature ,,,2190
Today, in 2191, literature ,,,2191
Today, in 2192, literature ,,,2192
Today, in 2193, literature ,,,2193
Today, in 2194, literature ,,,2194
Today, in 2195, literature ,,,2195
Today, in 2196, literature ,,,2196
Today, in 2197, literature ,,,2197
Today, in 2198, literature ,,,2198
Today, in 2199, literature ,,,2199
Today, in 2200, literature ,,,2200
Yesterday, in 1950, space travel ,,,1950
Yesterday, in 1951, space travel ,,,1951
Yesterday, in 1952, space travel ,,,1952
Yesterday, in 1953, space travel ,,,1953
Yesterday, in 1954, space travel ,,,1954
Yesterday, in 1955, space travel ,,,1955
Yesterday, in 1956, space travel ,,,1956
Yesterday, in 1957, space travel ,,,1957
Yesterday, in 1958, space travel ,,,1958
Yesterday, in 1959, space travel ,,,1959
Yesterday, in 1960, space travel ,,,1960
Yesterday, in 1961, space travel ,,,1961
Yesterday, in 1962, space travel ,,,1962
Yesterday, in 1963, space travel ,,,1963
Yesterday, in 1964, space travel ,,,1964
Yesterday, in 1965, space travel ,,,1965
Yesterday, in 1966, space travel ,,,1966
Yesterday, in 1967, space travel ,,,1967
Yesterday, in 1968, space travel ,,,1968
Yesterday, in 1969, space travel ,,,1969
Yesterday, in 1970, space travel ,,,1970
Yesterday, in 1971, space travel ,,,1971
Yesterday, in 1972, space travel ,,,1972
Yesterday, in 1973, space travel ,,,1973
Yesterday, in 1974, space travel ,,,1974
Yesterday, in 1975, space travel ,,,1975
Yesterday, in 1976, space travel ,,,1976
Yesterday, in 1977, space travel ,,,1977
Yesterday, in 1978, space travel ,,,1978
Yesterday, in 1979, space travel ,,,1979
Yesterday, in 1980, space travel ,,,1980
Yesterday, in 1981, space travel ,,,1981
Yesterday, in 1982, space travel ,,,1982
Yesterday, in 1983, space travel ,,,1983
Yesterday, in 1984, space travel ,,,1984
Yesterday, in 1985, space travel ,,,1985
Yesterday, in 1986, space travel ,,,1986
Yesterday, in 1987, space travel ,,,1987
Yesterday, in 1988, space travel ,,,1988
Yesterday, in 1989, space travel ,,,1989
Yesterday, in 1990, space travel ,,,1990
Yesterday, in 1991, space travel ,,,1991
Yesterday, in 1992, space travel ,,,1992
Yesterday, in 1993, space travel ,,,1993
Yesterday, in 1994, space travel ,,,1994
Yesterday, in 1995, space travel ,,,1995
Yesterday, in 1996, space travel ,,,1996
Yesterday, in 1997, space travel ,,,1997
Yesterday, in 1998, space travel ,,,1998
Yesterday, in 1999, space travel ,,,1999
Yesterday, in 2000, space travel ,,,2000
Yesterday, in 2001, space travel ,,,2001
Yesterday, in 2002, space travel ,,,2002
Yesterday, in 2003, space travel ,,,2003
Yesterday, in 2004, space travel ,,,2004
Yesterday, in 2005, space travel ,,,2005
Yesterday, in 2006, space travel ,,,2006
Yesterday, in 2007, space travel ,,,2007
Yesterday, in 2008, space travel ,,,2008
Yesterday, in 2009, space travel ,,,2009
Yesterday, in 2010, space travel ,,,2010
Yesterday, in 2011, space travel ,,,2011
Yesterday, in 2012, space travel ,,,2012
Yesterday, in 2013, space travel ,,,2013
Yesterday, in 2014, space travel ,,,2014
Yesterday, in 2015, space travel ,,,2015
Yesterday, in 2016, space travel ,,,2016
Yesterday, in 2017, space travel ,,,2017
Yesterday, in 2018, space travel ,,,2018
Yesterday, in 2019, space travel ,,,2019
Yesterday, in 2020, space travel ,,,2020
Yesterday, in 2021, space travel ,,,2021
Yesterday, in 2022, space travel ,,,2022
Yesterday, in 2023, space travel ,,,2023
Yesterday, in 2024, space travel ,,,2024
Yesterday, in 2025, space travel ,,,2025
Yesterday, in 2026, space travel ,,,2026
Yesterday, in 2027, space travel ,,,2027
Yesterday, in 2028, space travel ,,,2028
Yesterday, in 2029, space travel ,,,2029
Yesterday, in 2030, space travel ,,,2030
Yesterday, in 2031, space travel ,,,2031
Yesterday, in 2032, space travel ,,,2032
Yesterday, in 2033, space travel ,,,2033
Yesterday, in 2034, space travel ,,,2034
Yesterday, in 2035, space travel ,,,2035
Yesterday, in 2036, space travel ,,,2036
Yesterday, in 2037, space travel ,,,2037
Yesterday, in 2038, space travel ,,,2038
Yesterday, in 2039, space travel ,,,2039
Yesterday, in 2040, space travel ,,,2040
Yesterday, in 2041, space travel ,,,2041
Yesterday, in 2042, space travel ,,,2042
Yesterday, in 2043, space travel ,,,2043
Yesterday, in 2044, space travel ,,,2044
Yesterday, in 2045, space travel ,,,2045
Yesterday, in 2046, space travel ,,,2046
Yesterday, in 2047, space travel ,,,2047
Yesterday, in 2048, space travel ,,,2048
Yesterday, in 2049, space travel ,,,2049
Yesterday, in 2050, space travel ,,,2050
Yesterday, in 2051, space travel ,,,2051
Yesterday, in 2052, space travel ,,,2052
Yesterday, in 2053, space travel ,,,2053
Yesterday, in 2054, space travel ,,,2054
Yesterday, in 2055, space travel ,,,2055
Yesterday, in 2056, space travel ,,,2056
Yesterday, in 2057, space travel ,,,2057
Yesterday, in 2058, space travel ,,,2058
Yesterday, in 2059, space travel ,,,2059
Yesterday, in 2060, space travel ,,,2060
Yesterday, in 2061, space travel ,,,2061
Yesterday, in 2062, space travel ,,,2062
Yesterday, in 2063, space travel ,,,2063
Yesterday, in 2064, space travel ,,,2064
Yesterday, in 2065, space travel ,,,2065
Yesterday, in 2066, space travel ,,,2066
Yesterday, in 2067, space travel ,,,2067
Yesterday, in 2068, space travel ,,,2068
Yesterday, in 2069, space travel ,,,2069
Yesterday, in 2070, space travel ,,,2070
Yesterday, in 2071, space travel ,,,2071
Yesterday, in 2072, space travel ,,,2072
Yesterday, in 2073, space travel ,,,2073
Yesterday, in 2074, space travel ,,,2074
Yesterday, in 2075, space travel ,,,2075
Yesterday, in 2076, space travel ,,,2076
Yesterday, in 2077, space travel ,,,2077
Yesterday, in 2078, space travel ,,,2078
Yesterday, in 2079, space travel ,,,2079
Yesterday, in 2080, space travel ,,,2080
Yesterday, in 2081, space travel ,,,2081
Yesterday, in 2082, space travel ,,,2082
Yesterday, in 2083, space travel ,,,2083
Yesterday, in 2084, space travel ,,,2084
Yesterday, in 2085, space travel ,,,2085
Yesterday, in 2086, space travel ,,,2086
Yesterday, in 2087, space travel ,,,2087
Yesterday, in 2088, space travel ,,,2088
Yesterday, in 2089, space travel ,,,2089
Yesterday, in 2090, space travel ,,,2090
Yesterday, in 2091, space travel ,,,2091
Yesterday, in 2092, space travel ,,,2092
Yesterday, in 2093, space travel ,,,2093
Yesterday, in 2094, space travel ,,,2094
Yesterday, in 2095, space travel ,,,2095
Yesterday, in 2096, space travel ,,,2096
Yesterday, in 2097, space travel ,,,2097
Yesterday, in 2098, space travel ,,,2098
Yesterday, in 2099, space travel ,,,2099
Yesterday, in 2100, space travel ,,,2100
Yesterday, in 2101, space travel ,,,2101
Yesterday, in 2102, space travel ,,,2102
Yesterday, in 2103, space travel ,,,2103
Yesterday, in 2104, space travel ,,,2104
Yesterday, in 2105, space travel ,,,2105
Yesterday, in 2106, space travel ,,,2106
Yesterday, in 2107, space travel ,,,2107
Yesterday, in 2108, space travel ,,,2108
Yesterday, in 2109, space travel ,,,2109
Yesterday, in 2110, space travel ,,,2110
Yesterday, in 2111, space travel ,,,2111
Yesterday, in 2112, space travel ,,,2112
Yesterday, in 2113, space travel ,,,2113
Yesterday, in 2114, space travel ,,,2114
Yesterday, in 2115, space travel ,,,2115
Yesterday, in 2116, space travel ,,,2116
Yesterday, in 2117, space travel ,,,2117
Yesterday, in 2118, space travel ,,,2118
Yesterday, in 2119, space travel ,,,2119
Yesterday, in 2120, space travel ,,,2120
Yesterday, in 2121, space travel ,,,2121
Yesterday, in 2122, space travel ,,,2122
Yesterday, in 2123, space travel ,,,2123
Yesterday, in 2124, space travel ,,,2124
Yesterday, in 2125, space travel ,,,2125
Yesterday, in 2126, space travel ,,,2126
Yesterday, in 2127, space travel ,,,2127
Yesterday, in 2128, space travel ,,,2128
Yesterday, in 2129, space travel ,,,2129
Yesterday, in 2130, space travel ,,,2130
Yesterday, in 2131, space travel ,,,2131
Yesterday, in 2132, space travel ,,,2132
Yesterday, in 2133, space travel ,,,2133
Yesterday, in 2134, space travel ,,,2134
Yesterday, in 2135, space travel ,,,2135
Yesterday, in 2136, space travel ,,,2136
Yesterday, in 2137, space travel ,,,2137
Yesterday, in 2138, space travel ,,,2138
Yesterday, in 2139, space travel ,,,2139
Yesterday, in 2140, space travel ,,,2140
Yesterday, in 2141, space travel ,,,2141
Yesterday, in 2142, space travel ,,,2142
Yesterday, in 2143, space travel ,,,2143
Yesterday, in 2144, space travel ,,,2144
Yesterday, in 2145, space travel ,,,2145
Yesterday, in 2146, space travel ,,,2146
Yesterday, in 2147, space travel ,,,2147
Yesterday, in 2148, space travel ,,,2148
Yesterday, in 2149, space travel ,,,2149
Yesterday, in 2150, space travel ,,,2150
Yesterday, in 2151, space travel ,,,2151
Yesterday, in 2152, space travel ,,,2152
Yesterday, in 2153, space travel ,,,2153
Yesterday, in 2154, space travel ,,,2154
Yesterday, in 2155, space travel ,,,2155
Yesterday, in 2156, space travel ,,,2156
Yesterday, in 2157, space travel ,,,2157
Yesterday, in 2158, space travel ,,,2158
Yesterday, in 2159, space travel ,,,2159
Yesterday, in 2160, space travel ,,,2160
Yesterday, in 2161, space travel ,,,2161
Yesterday, in 2162, space travel ,,,2162
Yesterday, in 2163, space travel ,,,2163
Yesterday, in 2164, space travel ,,,2164
Yesterday, in 2165, space travel ,,,2165
Yesterday, in 2166, space travel ,,,2166
Yesterday, in 2167, space travel ,,,2167
Yesterday, in 2168, space travel ,,,2168
Yesterday, in 2169, space travel ,,,2169
Yesterday, in 2170, space travel ,,,2170
Yesterday, in 2171, space travel ,,,2171
Yesterday, in 2172, space travel ,,,2172
Yesterday, in 2173, space travel ,,,2173
Yesterday, in 2174, space travel ,,,2174
Yesterday, in 2175, space travel ,,,2175
Yesterday, in 2176, space travel ,,,2176
Yesterday, in 2177, space travel ,,,2177
Yesterday, in 2178, space travel ,,,2178
Yesterday, in 2179, space travel ,,,2179
Yesterday, in 2180, space travel ,,,2180
Yesterday, in 2181, space travel ,,,2181
Yesterday, in 2182, space travel ,,,2182
Yesterday, in 2183, space travel ,,,2183
Yesterday, in 2184, space travel ,,,2184
Yesterday, in 2185, space travel ,,,2185
Yesterday, in 2186, space travel ,,,2186
Yesterday, in 2187, space travel ,,,2187
Yesterday, in 2188, space travel ,,,2188
Yesterday, in 2189, space travel ,,,2189
Yesterday, in 2190, space travel ,,,2190
Yesterday, in 2191, space travel ,,,2191
Yesterday, in 2192, space travel ,,,2192
Yesterday, in 2193, space travel ,,,2193
Yesterday, in 2194, space travel ,,,2194
Yesterday, in 2195, space travel ,,,2195
Yesterday, in 2196, space travel ,,,2196
Yesterday, in 2197, space travel ,,,2197
Yesterday, in 2198, space travel ,,,2198
Yesterday, in 2199, space travel ,,,2199
Yesterday, in 2200, space travel ,,,2200
As of 1950, it ,,,1950
As of 1951, it ,,,1951
As of 1952, it ,,,1952
As of 1953, it ,,,1953
As of 1954, it ,,,1954
As of 1955, it ,,,1955
As of 1956, it ,,,1956
As of 1957, it ,,,1957
As of 1958, it ,,,1958
As of 1959, it ,,,1959
As of 1960, it ,,,1960
As of 1961, it ,,,1961
As of 1962, it ,,,1962
As of 1963, it ,,,1963
As of 1964, it ,,,1964
As of 1965, it ,,,1965
As of 1966, it ,,,1966
As of 1967, it ,,,1967
As of 1968, it ,,,1968
As of 1969, it ,,,1969
As of 1970, it ,,,1970
As of 1971, it ,,,1971
As of 1972, it ,,,1972
As of 1973, it ,,,1973
As of 1974, it ,,,1974
As of 1975, it ,,,1975
As of 1976, it ,,,1976
As of 1977, it ,,,1977
As of 1978, it ,,,1978
As of 1979, it ,,,1979
As of 1980, it ,,,1980
As of 1981, it ,,,1981
As of 1982, it ,,,1982
As of 1983, it ,,,1983
As of 1984, it ,,,1984
As of 1985, it ,,,1985
As of 1986, it ,,,1986
As of 1987, it ,,,1987
As of 1988, it ,,,1988
As of 1989, it ,,,1989
As of 1990, it ,,,1990
As of 1991, it ,,,1991
As of 1992, it ,,,1992
As of 1993, it ,,,1993
As of 1994, it ,,,1994
As of 1995, it ,,,1995
As of 1996, it ,,,1996
As of 1997, it ,,,1997
As of 1998, it ,,,1998
As of 1999, it ,,,1999
As of 2000, it ,,,2000
As of 2001, it ,,,2001
As of 2002, it ,,,2002
As of 2003, it ,,,2003
As of 2004, it ,,,2004
As of 2005, it ,,,2005
As of 2006, it ,,,2006
As of 2007, it ,,,2007
As of 2008, it ,,,2008
As of 2009, it ,,,2009
As of 2010, it ,,,2010
As of 2011, it ,,,2011
As of 2012, it ,,,2012
As of 2013, it ,,,2013
As of 2014, it ,,,2014
As of 2015, it ,,,2015
As of 2016, it ,,,2016
As of 2017, it ,,,2017
As of 2018, it ,,,2018
As of 2019, it ,,,2019
As of 2020, it ,,,2020
As of 2021, it ,,,2021
As of 2022, it ,,,2022
As of 2023, it ,,,2023
As of 2024, it ,,,2024
As of 2025, it ,,,2025
As of 2026, it ,,,2026
As of 2027, it ,,,2027
As of 2028, it ,,,2028
As of 2029, it ,,,2029
As of 2030, it ,,,2030
As of 2031, it ,,,2031
As of 2032, it ,,,2032
As of 2033, it ,,,2033
As of 2034, it ,,,2034
As of 2035, it ,,,2035
As of 2036, it ,,,2036
As of 2037, it ,,,2037
As of 2038, it ,,,2038
As of 2039, it ,,,2039
As of 2040, it ,,,2040
As of 2041, it ,,,2041
As of 2042, it ,,,2042
As of 2043, it ,,,2043
As of 2044, it ,,,2044
As of 2045, it ,,,2045
As of 2046, it ,,,2046
As of 2047, it ,,,2047
As of 2048, it ,,,2048
As of 2049, it ,,,2049
As of 2050, it ,,,2050
As of 2051, it ,,,2051
As of 2052, it ,,,2052
As of 2053, it ,,,2053
As of 2054, it ,,,2054
As of 2055, it ,,,2055
As of 2056, it ,,,2056
As of 2057, it ,,,2057
As of 2058, it ,,,2058
As of 2059, it ,,,2059
As of 2060, it ,,,2060
As of 2061, it ,,,2061
As of 2062, it ,,,2062
As of 2063, it ,,,2063
As of 2064, it ,,,2064
As of 2065, it ,,,2065
As of 2066, it ,,,2066
As of 2067, it ,,,2067
As of 2068, it ,,,2068
As of 2069, it ,,,2069
As of 2070, it ,,,2070
As of 2071, it ,,,2071
As of 2072, it ,,,2072
As of 2073, it ,,,2073
As of 2074, it ,,,2074
As of 2075, it ,,,2075
As of 2076, it ,,,2076
As of 2077, it ,,,2077
As of 2078, it ,,,2078
As of 2079, it ,,,2079
As of 2080, it ,,,2080
As of 2081, it ,,,2081
As of 2082, it ,,,2082
As of 2083, it ,,,2083
As of 2084, it ,,,2084
As of 2085, it ,,,2085
As of 2086, it ,,,2086
As of 2087, it ,,,2087
As of 2088, it ,,,2088
As of 2089, it ,,,2089
As of 2090, it ,,,2090
As of 2091, it ,,,2091
As of 2092, it ,,,2092
As of 2093, it ,,,2093
As of 2094, it ,,,2094
As of 2095, it ,,,2095
As of 2096, it ,,,2096
As of 2097, it ,,,2097
As of 2098, it ,,,2098
As of 2099, it ,,,2099
As of 2100, it ,,,2100
As of 2101, it ,,,2101
As of 2102, it ,,,2102
As of 2103, it ,,,2103
As of 2104, it ,,,2104
As of 2105, it ,,,2105
As of 2106, it ,,,2106
As of 2107, it ,,,2107
As of 2108, it ,,,2108
As of 2109, it ,,,2109
As of 2110, it ,,,2110
As of 2111, it ,,,2111
As of 2112, it ,,,2112
As of 2113, it ,,,2113
As of 2114, it ,,,2114
As of 2115, it ,,,2115
As of 2116, it ,,,2116
As of 2117, it ,,,2117
As of 2118, it ,,,2118
As of 2119, it ,,,2119
As of 2120, it ,,,2120
As of 2121, it ,,,2121
As of 2122, it ,,,2122
As of 2123, it ,,,2123
As of 2124, it ,,,2124
As of 2125, it ,,,2125
As of 2126, it ,,,2126
As of 2127, it ,,,2127
As of 2128, it ,,,2128
As of 2129, it ,,,2129
As of 2130, it ,,,2130
As of 2131, it ,,,2131
As of 2132, it ,,,2132
As of 2133, it ,,,2133
As of 2134, it ,,,2134
As of 2135, it ,,,2135
As of 2136, it ,,,2136
As of 2137, it ,,,2137
As of 2138, it ,,,2138
As of 2139, it ,,,2139
As of 2140, it ,,,2140
As of 2141, it ,,,2141
As of 2142, it ,,,2142
As of 2143, it ,,,2143
As of 2144, it ,,,2144
As of 2145, it ,,,2145
As of 2146, it ,,,2146
As of 2147, it ,,,2147
As of 2148, it ,,,2148
As of 2149, it ,,,2149
As of 2150, it ,,,2150
As of 2151, it ,,,2151
As of 2152, it ,,,2152
As of 2153, it ,,,2153
As of 2154, it ,,,2154
As of 2155, it ,,,2155
As of 2156, it ,,,2156
As of 2157, it ,,,2157
As of 2158, it ,,,2158
As of 2159, it ,,,2159
As of 2160, it ,,,2160
As of 2161, it ,,,2161
As of 2162, it ,,,2162
As of 2163, it ,,,2163
As of 2164, it ,,,2164
As of 2165, it ,,,2165
As of 2166, it ,,,2166
As of 2167, it ,,,2167
As of 2168, it ,,,2168
As of 2169, it ,,,2169
As of 2170, it ,,,2170
As of 2171, it ,,,2171
As of 2172, it ,,,2172
As of 2173, it ,,,2173
As of 2174, it ,,,2174
As of 2175, it ,,,2175
As of 2176, it ,,,2176
As of 2177, it ,,,2177
As of 2178, it ,,,2178
As of 2179, it ,,,2179
As of 2180, it ,,,2180
As of 2181, it ,,,2181
As of 2182, it ,,,2182
As of 2183, it ,,,2183
As of 2184, it ,,,2184
As of 2185, it ,,,2185
As of 2186, it ,,,2186
As of 2187, it ,,,2187
As of 2188, it ,,,2188
As of 2189, it ,,,2189
As of 2190, it ,,,2190
As of 2191, it ,,,2191
As of 2192, it ,,,2192
As of 2193, it ,,,2193
As of 2194, it ,,,2194
As of 2195, it ,,,2195
As of 2196, it ,,,2196
As of 2197, it ,,,2197
As of 2198, it ,,,2198
As of 2199, it ,,,2199
As of 2200, it ,,,2200
In 1950, after the school bell, he ,,,1950
In 1951, after the school bell, he ,,,1951
In 1952, after the school bell, he ,,,1952
In 1953, after the school bell, he ,,,1953
In 1954, after the school bell, he ,,,1954
In 1955, after the school bell, he ,,,1955
In 1956, after the school bell, he ,,,1956
In 1957, after the school bell, he ,,,1957
In 1958, after the school bell, he ,,,1958
In 1959, after the school bell, he ,,,1959
In 1960, after the school bell, he ,,,1960
In 1961, after the school bell, he ,,,1961
In 1962, after the school bell, he ,,,1962
In 1963, after the school bell, he ,,,1963
In 1964, after the school bell, he ,,,1964
In 1965, after the school bell, he ,,,1965
In 1966, after the school bell, he ,,,1966
In 1967, after the school bell, he ,,,1967
In 1968, after the school bell, he ,,,1968
In 1969, after the school bell, he ,,,1969
In 1970, after the school bell, he ,,,1970
In 1971, after the school bell, he ,,,1971
In 1972, after the school bell, he ,,,1972
In 1973, after the school bell, he ,,,1973
In 1974, after the school bell, he ,,,1974
In 1975, after the school bell, he ,,,1975
In 1976, after the school bell, he ,,,1976
In 1977, after the school bell, he ,,,1977
In 1978, after the school bell, he ,,,1978
In 1979, after the school bell, he ,,,1979
In 1980, after the school bell, he ,,,1980
In 1981, after the school bell, he ,,,1981
In 1982, after the school bell, he ,,,1982
